Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Sun Century Group Ltd,1383.HK,Hong_Kong,549.61,3.41881602,Real Estate,Real Estate Management & Development,,,,,,,236.4929293
Leoch International Technology Ltd,0842.HK,Hong_Kong,335.77,2.09689339,Industrials,Electrical Equipment,,,,,,,94.94949496
China City Railway Transportation Technology Holdings Co Ltd,1522.HK,Hong_Kong,414.58,0.773326905,Information Technology,Software,,,,,,,1.324503311
Add New Energy Investment Holdings Group Ltd,2623.HK,Hong_Kong,59.35,0.023706369,Materials,Metals & Mining,,,,,,,-20
Playmates Holdings Ltd,0635.HK,Hong_Kong,340.13,0.601108752,Consumer Discretionary,Leisure Products,193.1818182,-2.272727273,184.0909091,190.6976744,-4.473683261,-66.37473651,49.84752664
Yuan Heng Gas Holdings Ltd,0332.HK,Hong_Kong,603.17,0.251433464,Energy,"Oil, Gas & Consumable Fuels",16.29854392,4.166666665,12.1076054,7.623301185,18.09645676,5.342056271,12.5
Convenience Retail Asia Ltd,0831.HK,Hong_Kong,436.20,0.208638034,Consumer Staples,Food & Staples Retailing,,,,,,,7.228915664
Lamtex Holdings Ltd,1041.HK,Hong_Kong,43.42,0.300198418,Financials,Capital Markets,430,-17,450,562.6506024,132,-57.81818182,39.28571429
China Financial International Investments Ltd,0721.HK,Hong_Kong,415.97,0.781626231,Financials,Capital Markets,,,,,,,-32.95454545
China Sunshine Paper Holdings Co Ltd,2002.HK,Hong_Kong,154.78,0.205917033,Materials,Containers & Packaging,,,,,,,3.448275862
One Media Group Ltd,0426.HK,Hong_Kong,86.08,0.127733292,Consumer Discretionary,Media,,,,,,,12.83783784
LongiTech Smart Energy Holding Ltd,1281.HK,Hong_Kong,263.07,1.50338174,Industrials,Building Products,,,,,,,41.20603015
TSC Group Holdings Ltd,0206.HK,Hong_Kong,72.70,0.059044245,Energy,Energy Equipment & Services,,,,,,,-26.60550459
Chinese People Holdings Co Ltd,0681.HK,Hong_Kong,90.15,0.025323376,Energy,"Oil, Gas & Consumable Fuels",190.9090909,30.90909091,159.0909091,97.91666667,-75.90909091,-90.70175439,-27.85714286
Ascent International Holdings Ltd,0264.HK,Hong_Kong,46.52,0.03193808,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-15.44715447
Bank of Chongqing Co Ltd,1963.HK,Hong_Kong,2609.30,0.57086896,Financials,Banks,,,,,,,3.015873014
K H Group Holdings Ltd,1557.HK,Hong_Kong,NULL,0.066780323,Industrials,Construction & Engineering,,,,,,,19.62616822
Far East Global Group Ltd,0830.HK,Hong_Kong,304.85,0.053390033,Industrials,Building Products,,,,,,,-1.785714285
Bonjour Holdings Ltd,0653.HK,Hong_Kong,173.31,0.095547857,Consumer Discretionary,Specialty Retail,,,,,,,9.722222218
Future Bright Holdings Ltd,0703.HK,Hong_Kong,74.09,0.14108154,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-5.681818184
Capxon International Electronic Co Ltd,0469.HK,Hong_Kong,51.56,0.135470391,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,11.76470588
Tang Palace China Holdings Ltd,1181.HK,Hong_Kong,159.69,0.364978657,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,12.30769231
Wing Lee Property Investments Ltd,0864.HK,Hong_Kong,60.55,0.014123604,Real Estate,Real Estate Management & Development,,,,,,,-10.22491247
National United Resources Holdings Ltd,0254.HK,Hong_Kong,117.01,0,Industrials,Trading Companies & Distributors,-16.66666667,-18.0952381,4.761904763,27.90697675,-30.47619047,-33.63636363,0
Playmates Toys Ltd,0869.HK,Hong_Kong,216.26,0.314899422,Consumer Discretionary,Leisure Products,,,,,,,20.94880505
Midland Holdings Ltd,1200.HK,Hong_Kong,190.18,0.197889892,Real Estate,Real Estate Management & Development,25.35211268,25.35211267,2.816901408,-17.97752809,-14.43764022,-16.78181446,-2.998072932
SOCAM Development Ltd,0983.HK,Hong_Kong,131.41,0.1194942,Industrials,Construction & Engineering,-6.509851397,14.1509434,-4.036567042,-15.93286038,6.286481587,10.75727317,-25.96491228
National Electronics Holdings Ltd,0213.HK,Hong_Kong,146.48,0.039635764,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",23.22274881,0.47393365,30.33175355,29.71698113,-35.5450237,-50.54545454,16.04706862
Northeast Tiger Pharmaceutical Co Ltd,8197.HK,Hong_Kong,109.17,0.020872869,Health Care,Pharmaceuticals,,,,,,,-13.91304348
Lung Kee Bermuda Holdings Ltd,0255.HK,Hong_Kong,296.44,0.346142097,Industrials,Machinery,24.59359367,15.17857143,24.59359367,8.174282871,64.61583223,32.12222827,35.68773234
King Fook Holdings Ltd,0280.HK,Hong_Kong,72.80,0.033013148,Consumer Discretionary,Specialty Retail,30,11.66666667,23.33333333,10.44776119,1.612918992,-17.61114676,-8.823529409
Alco Holdings Ltd,0328.HK,Hong_Kong,151.21,0.08661601,Consumer Discretionary,Household Durables,-8.208950725,8.95522388,-6.679099906,-14.34931087,-20.0398022,-14.31694538,-31.4524508
Millennium Pacific Group Holdings Ltd,8147.HK,Hong_Kong,94.73,0.555917072,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,8.461538457
Rentian Technology Holdings Ltd,0885.HK,Hong_Kong,567.58,0.267289718,Information Technology,Software,,,,,,,-13
Universe International Financial Holdings Ltd,1046.HK,Hong_Kong,109.67,4.139822001,Consumer Discretionary,Media,202.0833333,8.06E-10,170.8333333,170.8333333,189.670947,6.955426588,58.73015872
Jujiang Construction Group Co Ltd,1459.HK,Hong_Kong,89.11,0.15154761,Industrials,Construction & Engineering,,,,,,,-10.95890411
Colour Life Services Group Co Ltd,1778.HK,Hong_Kong,591.26,0.425144873,Real Estate,Real Estate Management & Development,,,,,,,-19.15641476
City E-Solutions Ltd,0557.HK,Hong_Kong,165.64,0.072776363,Consumer Discretionary,"Hotels, Restaurants & Leisure",-13.88888889,-5.555555556,-25,-20.58823529,1384.204578,1878.939437,-8.174386922
Sino-I Technology Ltd,0250.HK,Hong_Kong,271.30,0.098928495,Information Technology,Internet Software & Services,64.83516484,-4.395604394,161.5384615,173.5632184,-72.74725275,-89.57983193,-15.2
Dream International Ltd,1126.HK,Hong_Kong,251.50,0.086000026,Consumer Discretionary,Leisure Products,,,,,,,33.1797235
Smartac Group China Holdings Ltd,0395.HK,Hong_Kong,75.28,0.058498907,Materials,Chemicals,,,,,,,-7.518796992
Tai Cheung Holdings Ltd,0088.HK,Hong_Kong,581.18,0.226478024,Real Estate,Real Estate Management & Development,-0.022604706,-4.624277457,6.371298482,11.52869477,-38.38602383,-42.07650273,14.96772434
Suchuang Gas Corp Ltd,1430.HK,Hong_Kong,275.02,0.251690967,Utilities,Gas Utilities,,,,,,,6.278026907
Qingling Motors Group Co Ltd,1122.HK,Hong_Kong,820.21,0.492073377,Consumer Discretionary,Automobiles,-34.10852713,-13.17829457,-36.43410853,-26.78571429,-17.15876224,30.32341063,7.083333332
Sun International Resources Ltd,8029.HK,Hong_Kong,219.95,0.206965337,Consumer Discretionary,Diversified Consumer Services,,,,,-19.67213115,-19.67213115,14.95327103
Perfectech International Holdings Ltd,0765.HK,Hong_Kong,89.11,0.140491816,Consumer Discretionary,Leisure Products,77.17391304,6.521739131,82.60869565,71.42857142,33.54067218,-26.87058428,17.12707182
China Regenerative Medicine International Ltd,8158.HK,Hong_Kong,644.14,0.89614769,Health Care,Biotechnology,,,,,,,11.76470588
Hung Fook Tong Group Holdings Ltd,1446.HK,Hong_Kong,64.91,0.30989364,Consumer Staples,Beverages,,,,,,,14.92537313
Vital Mobile Holdings Ltd,6133.HK,Hong_Kong,73.19,0.023443712,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,-41.22807018
COSCO International Holdings Ltd,0517.HK,Hong_Kong,658.29,0.459163382,Industrials,Transportation Infrastructure,-27.55102041,16.32653061,-13.26530612,-25.43859649,-12.24489796,1.176470592,-6.703910615
Springland International Holdings Ltd,1700.HK,Hong_Kong,416.70,0.350133714,Consumer Discretionary,Multiline Retail,,,,,,,16.66666666
Sinomedia Holding Ltd,0623.HK,Hong_Kong,117.23,0.096967587,Consumer Discretionary,Media,,,,,,,-7.526881719
Fuguiniao Co Ltd,1819.HK,Hong_Kong,666.84,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,0
Huarong International Financial Holdings Ltd,0993.HK,Hong_Kong,1125.30,0.166104901,Financials,Capital Markets,-4.166666672,-12.5,29.76190476,48.29931972,-63.0952381,-71.55963303,27.77649017
Plover Bay Technologies Ltd,1523.HK,Hong_Kong,86.11,0.224044331,Information Technology,Communications Equipment,,,,,,,40.61554621
Tianjin TEDA Biomedical Engineering Co Ltd,8189.HK,Hong_Kong,128.53,0.020959976,Materials,Chemicals,,,,,,,-26.25
BBI Life Sciences Corp,1035.HK,Hong_Kong,127.30,0.045437077,Health Care,Biotechnology,,,,,,,-8.999999999
China Leon Inspection Holding Ltd,1586.HK,Hong_Kong,79.68,0.011940137,Energy,Energy Equipment & Services,,,,,,,-8.823529412
Pak Wing Group Holdings Ltd,8316.HK,Hong_Kong,164.51,0.000205714,Industrials,Construction & Engineering,,,,,,,14.28571428
Trinity Ltd,0891.HK,Hong_Kong,125.75,0.11363779,Consumer Discretionary,Specialty Retail,,,,,,,-3.44827586
CSI Properties Ltd,0497.HK,Hong_Kong,529.10,0.803869443,Real Estate,Real Estate Management & Development,194.2608392,2,267.826049,260.6137736,-22.34783409,-78.88888889,49.09090909
Singamas Container Holdings Ltd,0716.HK,Hong_Kong,410.18,1.19003283,Industrials,Machinery,-2.564102562,33.33333334,-5.128205125,-28.84615384,-17.94871795,-13.51351352,59.03614458
Cross-Harbour Holdings Ltd,0032.HK,Hong_Kong,560.63,0.163790794,Consumer Discretionary,Diversified Consumer Services,-21.94825299,-2.521008405,-10.30517471,-7.985480946,-37.37793409,-30.18318983,10.142727
Theme International Holdings Ltd,0990.HK,Hong_Kong,157.60,0.133755574,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-25.60386474,1.449275362,-23.1884058,-24.28571429,-55.55555556,-42.13836478,7.87037037
Hidili Industry International Development Ltd,1393.HK,Hong_Kong,85.44,0.298609665,Energy,"Oil, Gas & Consumable Fuels",,,,,,,66.66666667
Ka Shui International Holdings Ltd,0822.HK,Hong_Kong,68.95,0.036676567,Industrials,Machinery,,,,,,,5.263157894
Haier Healthwise Holdings Ltd,0348.HK,Hong_Kong,119.41,0.13234088,Consumer Discretionary,Leisure Products,104.9428215,-2.380952381,85.65408535,90.18223378,94.99355355,5.030575104,-36.94779116
Cinderella Media Group Ltd,0550.HK,Hong_Kong,159.38,0.425524056,Consumer Discretionary,Media,,,,,-51.35135135,-51.35135135,37.8600823
Xinyi Automobile Glass Hong Kong Enterprises Ltd,8328.HK,Hong_Kong,102.73,0.172313074,Consumer Discretionary,Auto Components,,,,,,,5.714285715
Dafeng Port Heshun Technology Co Ltd,8310.HK,Hong_Kong,203.61,0.056103911,Industrials,Marine,,,,,,,-4.65116279
ITC Properties Group Ltd,0199.HK,Hong_Kong,346.79,0.202805927,Real Estate,Real Estate Management & Development,174.6478873,2.816901409,167.6056338,160.2739726,-36.61971831,-76.31578947,13.8953168
MelcoLot Ltd,8198.HK,Hong_Kong,113.20,0.025862648,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-23.28767123
Carrianna Group Holdings Co Ltd,0126.HK,Hong_Kong,128.97,0.055124328,Consumer Discretionary,"Hotels, Restaurants & Leisure",181.8181818,75,350,157.1428571,-9.090909094,-79.7979798,8.108108109
Uni-Bio Science Group Ltd,0690.HK,Hong_Kong,89.14,0.055888081,Health Care,Biotechnology,,,,,,,-15.625
PYI Corp Ltd,0498.HK,Hong_Kong,100.27,0.039685959,Industrials,Construction & Engineering,-12.7914861,1.31E-09,-6.379095375,-6.379095377,-57.46884734,-54.57088048,6.918238997
Billion Industrial Holdings Ltd,2299.HK,Hong_Kong,1506.11,0.11097309,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,12.16494846
Feiyu Technology International Co Ltd,1022.HK,Hong_Kong,233.94,0.133337781,Information Technology,Software,,,,,,,-10
China Datang Corp Renewable Power Co Ltd,1798.HK,Hong_Kong,738.80,0.121760974,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,8.219178083
Carpenter Tan Holdings Ltd,0837.HK,Hong_Kong,136.29,0.124460387,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,10.12987013
Tianli Holdings Group Ltd,0117.HK,Hong_Kong,156.02,0.056911607,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-16.27178454
Minmetals Land Ltd,0230.HK,Hong_Kong,408.50,0.346570888,Real Estate,Real Estate Management & Development,-22.95081967,9.836065574,-19.67213115,-26.86567164,-56.55737705,-45.91836735,-3.061224491
Founder Holdings Ltd,0418.HK,Hong_Kong,92.51,0.56153797,Information Technology,Software,234.7826087,113.0434783,289.1304348,82.65306123,-5.434782603,-75.69832402,51.89873418
Melbourne Enterprises Ltd,0158.HK,Hong_Kong,580.18,0.018454447,Real Estate,Real Estate Management & Development,-19.76252319,-4.285714285,-12.97773655,-9.081217292,-18.21353715,-6.01662195,0.760018859
Binhai Investment Co Ltd,2886.HK,Hong_Kong,268.76,0.019641988,Utilities,Gas Utilities,-6.299212597,,,,1.574803154,1.574803154,-17.97235023
China Parenting Network Holdings Ltd,8361.HK,Hong_Kong,304.50,0.023434262,Information Technology,Internet Software & Services,,,,,,,20.94240838
Tsui Wah Holdings Ltd,1314.HK,Hong_Kong,221.36,0.101952369,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-5.490528698
Trigiant Group Ltd,1300.HK,Hong_Kong,247.26,0.144448559,Information Technology,Communications Equipment,,,,,,,2.500000003
AUSupreme International Holdings Ltd,2031.HK,Hong_Kong,40.97,0.043802071,Consumer Discretionary,Distributors,,,,,,,-14.14141414
Hong Kong Aircraft Engineering Co Ltd,0044.HK,Hong_Kong,1112.00,0.334697599,Industrials,Transportation Infrastructure,-6.766917294,-3.007518797,-13.53383459,-10.85271318,8.043465782,24.95461695,-3.2279489
Varitronix International Ltd,0710.HK,Hong_Kong,348.73,0.280565783,Information Technology,Semiconductors & Semiconductor Equipment,17.2055628,6.844850063,15.26292916,7.878787878,-49.67993621,-56.34323702,19.8051948
Smart-Core Holdings Ltd,2166.HK,Hong_Kong,115.03,0.081656638,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,1.704545452
China Investment and Finance Group Ltd,1226.HK,Hong_Kong,76.89,0.109882419,Financials,Capital Markets,,,,,,,-1.851851854
China Digital Video Holdings Ltd,8280.HK,Hong_Kong,106.77,0.020507984,Consumer Discretionary,Media,,,,,,,3.076923074
AVIC International Holdings Ltd,0161.HK,Hong_Kong,617.48,0.282747435,Information Technology,"Electronic Equipment, Instruments & Components",8.196721308,-4.918032788,9.83606557,15.51724138,-32.18154104,-38.25483587,-5.720823798
China Renewable Energy Investment Ltd,0987.HK,Hong_Kong,78.74,0.01451988,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,13.04347826
SIM Technology Group Ltd,2000.HK,Hong_Kong,124.92,0.772704656,Information Technology,Communications Equipment,,,,,,,18.75000001
Huiyin Smart Community Co Ltd,1280.HK,Hong_Kong,130.34,0.118046106,Consumer Discretionary,Specialty Retail,,,,,,,-22.36842105
Ching Lee Holdings Ltd,8318.HK,Hong_Kong,57.19,0.557646442,Industrials,Construction & Engineering,,,,,,,28.98550724
Bamboos Health Care Holdings Ltd,8216.HK,Hong_Kong,100.25,0.108943917,Health Care,Health Care Providers & Services,,,,,,,34.99951867
Synertone Communication Corp,1613.HK,Hong_Kong,65.44,0.216919823,Information Technology,Communications Equipment,,,,,,,-14.12429379
Kader Holdings Co Ltd,0180.HK,Hong_Kong,89.18,0.014345123,Consumer Discretionary,Leisure Products,135.5769231,9.615384615,193.2692308,167.5438596,0.480769228,-65.73770492,-5.194805194
Safety Godown Co Ltd,0237.HK,Hong_Kong,328.74,0.059538266,Real Estate,Real Estate Management & Development,-1.015573195,-1.714285713,-2.180095863,-0.473934745,-0.614012578,1.600986321,2.289802822
Yee Hop Holdings Ltd,1662.HK,Hong_Kong,86.11,0.032167451,Industrials,Construction & Engineering,,,,,,,30.09708738
Tianyun International Holdings Ltd,6836.HK,Hong_Kong,113.06,0.640494227,Consumer Staples,Food Products,,,,,,,12.5
China Huirong Financial Holdings Ltd,1290.HK,Hong_Kong,130.45,0.015774126,Financials,Consumer Finance,,,,,,,13.79310344
U-Right International Holdings Ltd,0627.HK,Hong_Kong,107.01,0.098304344,Industrials,Trading Companies & Distributors,,,,,-2.439024388,-2.439024388,2.53E-09
Royale Furniture Holdings Ltd,1198.HK,Hong_Kong,112.16,0.131463646,Consumer Discretionary,Household Durables,,,,,,,15.11627907
Chinese Food and Beverage Group Ltd,8272.HK,Hong_Kong,12.22,0.346115775,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-72.44695599
Asia Investment Finance Group Ltd,0033.HK,Hong_Kong,107.15,0.584979596,Consumer Discretionary,Distributors,,,,,,,-33.08270677
Union Asia Enterprise Holdings Ltd,8173.HK,Hong_Kong,11.85,0,Industrials,Trading Companies & Distributors,,,,,,,-93.57142857
China Ludao Technology Co Ltd,2023.HK,Hong_Kong,92.53,0.048642032,Consumer Staples,Household Products,,,,,,,-16.20111732
FDB Holdings Ltd,8248.HK,Hong_Kong,51.46,0.032643228,Industrials,Construction & Engineering,,,,,,,32.11382113
Maxnerva Technology Services Ltd,1037.HK,Hong_Kong,177.03,0.195757694,Information Technology,"Electronic Equipment, Instruments & Components",89.79591836,2.040816323,112.244898,108,35.86575092,-35.98632889,-17.78656126
China XLX Fertiliser Ltd,1866.HK,Hong_Kong,263.57,0.087030523,Materials,Chemicals,,,,,,,-1.913875597
Xinte Energy Co Ltd,1799.HK,Hong_Kong,973.70,0.005197742,Industrials,Construction & Engineering,,,,,,,39.42307692
D&G Technology Holding Co Ltd,1301.HK,Hong_Kong,85.29,0.152707449,Industrials,Machinery,,,,,,,-6.140350878
Guangdong Land Holdings Ltd,0124.HK,Hong_Kong,387.14,0.108608094,Real Estate,Real Estate Management & Development,-23.07692307,2.564102565,-19.23076923,-21.25,-29.74792692,-13.02124286,8.641975308
Great China Holdings Ltd,0141.HK,Hong_Kong,85.58,0.109901288,Consumer Staples,Food & Staples Retailing,1.35135135,-2.702702703,2.702702701,5.555555554,-27.02702703,-28.94736842,-45.36082474
Coastal Greenland Ltd,1124.HK,Hong_Kong,127.50,0.04033366,Real Estate,Real Estate Management & Development,31.34328358,-16.41791045,1.492537317,21.42857143,-43.28358209,-44.11764706,4.867256637
Wang Tai Holdings Ltd,1400.HK,Hong_Kong,44.02,0.214092963,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-50.88888889
Guodian Technology & Environment Group Corp Ltd,1296.HK,Hong_Kong,413.20,0.089723958,Industrials,Electrical Equipment,,,,,,,-10.16949152
Chen Hsong Holdings Ltd,0057.HK,Hong_Kong,167.81,0.024189094,Industrials,Machinery,-2.571360029,7.006369427,8.470552502,1.368313945,-16.79594064,-23.29341242,10.94414893
China Healthcare Enterprise Group Ltd,1143.HK,Hong_Kong,61.80,0.044526756,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-25.38461538
China Metal International Holdings Inc,0319.HK,Hong_Kong,309.04,0.230339685,Industrials,Machinery,,,,,,,-11.39705882
Sunrise China Technology Group Ltd,8226.HK,Hong_Kong,48.31,0.128500964,Industrials,Commercial Services & Supplies,,,,,,,-1.690673675
C.banner International Holdings Ltd,1028.HK,Hong_Kong,790.44,0.241401108,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,48
Lerado Financial Group Co Ltd,1225.HK,Hong_Kong,115.49,0.298762367,Consumer Discretionary,Leisure Products,6.520416345,5.051169223,-2.295066387,-6.993006993,-24.47223036,-22.69810045,-33.85683848
Changshouhua Food Co Ltd,1006.HK,Hong_Kong,292.76,0.165530131,Consumer Staples,Food Products,,,,,,,0.506329114
China Mining Resources Group Ltd,0340.HK,Hong_Kong,280.61,0.078836411,Consumer Staples,Food Products,142.8571429,25,185.7142857,128.5714286,32.14285714,-53.75,-11.53846154
Get Nice Holdings Ltd,0064.HK,Hong_Kong,279.53,0.207568597,Financials,Diversified Financial Services,,,,,,,3.703703704
China Chuanglian Education Group Ltd,2371.HK,Hong_Kong,80.12,0.093781506,Consumer Discretionary,Diversified Consumer Services,,,,,,,-18.29268293
TPV Technology Ltd,0903.HK,Hong_Kong,639.35,0.954913292,Information Technology,"Technology Hardware, Storage & Peripherals",-0.869565216,-6.95652174,-9.565217391,-2.803738316,-27.98912083,-20.37258554,44.21768707
Century City International Holdings Ltd,0355.HK,Hong_Kong,251.27,0.182959951,Consumer Discretionary,"Hotels, Restaurants & Leisure",85.18518518,-5.555555556,303.7037037,327.4509804,-45.55555555,-86.51376147,17.30769231
AP Rentals Holdings Ltd,1496.HK,Hong_Kong,50.52,0.017503407,Industrials,Trading Companies & Distributors,,,,,,,-8.480000004
Emperor International Holdings Ltd,0163.HK,Hong_Kong,1134.78,0.93543063,Real Estate,Real Estate Management & Development,26.02739726,2.739726027,46.57534246,42.66666666,-22.11941135,-46.86651429,39.79177247
A8 New Media Group Ltd,0800.HK,Hong_Kong,192.03,0.654574198,Information Technology,Software,,,,,,,12.5
China MeiDong Auto Holdings Ltd,1268.HK,Hong_Kong,223.84,0.204200674,Consumer Discretionary,Specialty Retail,,,,,,,72.04301076
Hengxing Gold Holding Co Ltd,2303.HK,Hong_Kong,318.60,0.020853583,Materials,Metals & Mining,,,,,,,7.630522091
E Lighting Group Holdings Ltd,8222.HK,Hong_Kong,17.39,0.035387642,Consumer Discretionary,Specialty Retail,,,,,,,-25.92592593
Culture Landmark Investment Ltd,0674.HK,Hong_Kong,42.25,0.007004076,Industrials,Commercial Services & Supplies,512.0218579,7.103825138,593.989071,547.9591837,50.27322405,-78.34645669,-32.22222222
China Financial Services Holdings Ltd,0605.HK,Hong_Kong,365.45,0.270170614,Financials,Consumer Finance,32.20338983,-3.389830508,55.93220339,61.40350877,-59.3220339,-73.91304348,19.35483871
China Greenland Rundong Auto Group Ltd,1365.HK,Hong_Kong,491.43,0.128527604,Consumer Discretionary,Specialty Retail,,,,,,,18.82352941
Kingmaker Footwear Holdings Ltd,1170.HK,Hong_Kong,198.81,0.072913774,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",16.76462758,5.084745763,8.922227217,3.651796867,43.90132805,32.11383179,22.36055721
China New City Commercial Development Ltd,1321.HK,Hong_Kong,321.30,0.149829386,Real Estate,Real Estate Management & Development,,,,,,,-36
Wai Chun Mining Industry Group Co Ltd,0660.HK,Hong_Kong,177.74,0.018304791,Consumer Staples,Food Products,-25.2173913,-1.739130435,-9.565217391,-7.964601769,-34.7826087,-27.88461538,-5.555555556
Henderson Investment Ltd,0097.HK,Hong_Kong,262.50,0.078881477,Consumer Discretionary,Multiline Retail,36.40489891,3.386252746,40.73521316,36.12565445,26.74869483,-9.938179662,3.076923074
Cinda International Holdings Ltd,0111.HK,Hong_Kong,80.76,0.05504107,Financials,Capital Markets,,,,,-7.952058058,-7.952058058,-3.92156863
Fortunet e-Commerce Group Ltd,1039.HK,Hong_Kong,302.26,0.523808018,Consumer Discretionary,Auto Components,,,,,,,29
China Kingstone Mining Holdings Ltd,1380.HK,Hong_Kong,10.19,0.02676913,Materials,Metals & Mining,,,,,,,-50.58823529
Shougang Concord Grand Group Ltd,0730.HK,Hong_Kong,85.17,0.020521883,Financials,Consumer Finance,-23.75,-6.249999999,-7.499999998,-1.333333332,-30,-24.32432432,-0.799999999
Regent Pacific Group Ltd,0575.HK,Hong_Kong,94.45,1.347959083,Health Care,Pharmaceuticals,72.26212007,-1.64E-09,70.50434333,70.50434333,-77.52262429,-86.81712426,53.84615385
Wang On Group Ltd,1222.HK,Hong_Kong,173.60,0.054195574,Real Estate,Real Estate Management & Development,385.7142857,24.28571429,492.8571429,377.0114943,66.24733356,-71.95828109,2.941176471
PPS International Holdings Ltd,8201.HK,Hong_Kong,17.70,0.004739772,Industrials,Commercial Services & Supplies,,,,,,,-54.60615849
China Trends Holdings Ltd,8171.HK,Hong_Kong,93.33,0.092088971,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-2.96E-09
Orient Securities International Holdings Ltd,8001.HK,Hong_Kong,36.13,0.051411453,Financials,Capital Markets,,,,,,,-29.7029703
China Development Bank Financial Leasing Co Ltd,1606.HK,Hong_Kong,3265.84,0.014226774,Financials,Diversified Financial Services,,,,,,,4.145077717
Roadshow Holdings Ltd,0888.HK,Hong_Kong,114.13,0.373032886,Consumer Discretionary,Media,,,,,,,61.81818181
NNK Group Ltd,3773.HK,Hong_Kong,49.07,0.043943146,Information Technology,Internet Software & Services,,,,,,,8.83E-10
Asia Standard International Group Ltd,0129.HK,Hong_Kong,325.80,0.1803192,Real Estate,Real Estate Management & Development,-21.68868936,-3.448275863,-28.64969475,-26.10146956,-78.66720841,-70.10133101,18.51851853
China Ground Source Energy Industry Group Ltd,8128.HK,Hong_Kong,66.20,0.060861462,Industrials,Commercial Services & Supplies,,,,,,,-18.63636364
China Billion Resources Ltd,0274.HK,Hong_Kong,69.90,0.146461611,Consumer Staples,Personal Products,,,,,-1.941747573,-1.941747573,-16.21621622
New Ray Medicine International Holding Ltd,6108.HK,Hong_Kong,156.28,2.84870161,Health Care,Health Care Providers & Services,,,,,,,83.28864522
CGN Mining Co Ltd,1164.HK,Hong_Kong,576.86,0.129152537,Industrials,Trading Companies & Distributors,,,,,,,7.936507935
C&D International Investment Group Ltd,1908.HK,Hong_Kong,235.52,0.220183085,Real Estate,Real Estate Management & Development,,,,,,,11.74934726
Luks Group Vietnam Holdings Co Ltd,0366.HK,Hong_Kong,176.71,0.017978734,Materials,Construction Materials,58.62068965,49.42528735,37.93103448,-7.692307691,-20.68965517,-42.5,-1.09090909
China Digital Culture Group Ltd,8175.HK,Hong_Kong,111.63,0.429566401,Information Technology,Internet Software & Services,,,,,,,6.976744187
KPa-BM Holdings Ltd,8141.HK,Hong_Kong,47.81,0.073794003,Industrials,Construction & Engineering,,,,,,,25.25252525
Glorious Sun Enterprises Ltd,0393.HK,Hong_Kong,199.47,0.090053061,Consumer Discretionary,Specialty Retail,-20.38676905,16.81415929,-21.28129974,-32.61202175,-57.13726169,-45.54948422,-1.941747573
Courage Marine Group Ltd,1145.HK,Hong_Kong,136.57,0.381016163,Industrials,Marine,,,,,,,44.30641821
China Rare Earth Holdings Ltd,0769.HK,Hong_Kong,168.53,0.143045804,Materials,Metals & Mining,43.20987655,-18.51851852,18.51851852,45.45454546,57.69137253,33.05209557,-3.10E-09
UMP Healthcare Holdings Ltd,0722.HK,Hong_Kong,336.74,2.530424542,Health Care,Health Care Providers & Services,,,,,,,185.8587361
Associated International Hotels Ltd,0105.HK,Hong_Kong,1078.45,0.027887441,Real Estate,Real Estate Management & Development,4.743833013,6.451612901,8.017077795,1.470588233,23.80853551,14.61940837,6.767227817
CIG Yangtze Ports PLC,8233.HK,Hong_Kong,199.53,0.035872355,Industrials,Transportation Infrastructure,,,,,,,-13.46153846
KPM Holding Ltd,8027.HK,Hong_Kong,308.45,0.332232778,Industrials,Commercial Services & Supplies,,,,,,,49.99999999
Cabbeen Fashion Ltd,2030.HK,Hong_Kong,244.24,0.567396307,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,31.85185185
