Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Greiner Engineering Inc,GII.N^D96,United_States,NULL,,NULL,NULL,,,,,,,
Ametek Inc,AME.N^H97,United_States,13156.81796,,Industrials,Electrical Equipment,,,,,,,
Icon Fitness Corp,IHF.N^I96,United_States,NULL,,NULL,NULL,,,,,,,
Tremont LLC,TRE.N^B03,United_States,NULL,,Materials,Metals & Mining,5.875800481,-11.80555556,-16.74195498,-5.597177296,41.50183852,69.9557544,
Harcourt General Inc,HXX.N^J99,United_States,NULL,,NULL,NULL,4.861111111,4.861111111,4.861111111,,4.861111111,,
Bay State Gas Co,BGC.N^B99,United_States,NULL,,NULL,NULL,,,,,,,
Allianz Asset Management of America LP,TAG.N^K94,United_States,NULL,,NULL,NULL,,,,,,,
Terra Nova Holding Ltd (Bermuda),TNA.N^C00,United_States,NULL,,NULL,NULL,-26.3157141,-0.606060605,-30.97158931,-30.55068437,-26.3157141,6.744868036,
Kraft Heinz Foods Co,HNZ_w.N^L02,United_States,NULL,,Consumer Staples,Food Products,,,,,,,
Nuveen California Municipal Income Fund,NCM.N^A96,United_States,NULL,,NULL,NULL,,,,,,,
Unocal Exploration Corp,UXC.N^L97,United_States,NULL,,NULL,NULL,,,,,,,
Foodbrands America Inc,FDB.N^D97,United_States,NULL,,NULL,NULL,,,,,,,
Newfield Exploration Gulf Coast LLC,EEX.N^L02,United_States,NULL,,Energy,"Oil, Gas & Consumable Fuels",-12.9032258,-22.58064516,-29.03225806,-8.333333329,25.80645163,77.27272728,
United States Leather Holdings Inc,USL.N^G93,United_States,NULL,,NULL,NULL,,,,,,,
Mickelberry Communications Inc,MBC.N^J95,United_States,NULL,,NULL,NULL,,,,,,,
InvesCo Global Health Sciences Fund,GHS.N^E01,United_States,NULL,,NULL,NULL,15.61622056,2.352786887,35.09734197,31.99185492,46.16062061,8.189116437,
Nuveen Virginia Premium Income Municipal II,NVI.N^G93,United_States,NULL,,NULL,NULL,,,,,,,
American National Can Group Inc,CAN.N^G00,United_States,NULL,,NULL,NULL,6.361130961,7.37409411,-11.87220577,-17.9245283,45.36021231,64.94252873,
Worldwide Value Fund Inc,VLU.N^G97,United_States,NULL,,NULL,NULL,,,,,,,
Emera Maine,BGR.N^J01,United_States,0.331677,,Utilities,Electric Utilities,7.534721862,-5.703422054,-5.226618861,0.505642095,64.28869148,73.34898207,
Alabama Power Co,ACA.N^C03,United_States,52,,Utilities,Electric Utilities,-1.297712077,1.744186048,-4.044251659,-5.689207347,18.9337991,23.94650779,
Southern Co,SO_w.N^D01,United_States,49562.22044,,Utilities,Electric Utilities,,,,,,,
Circle K Corp,CRK.N^E96,United_States,NULL,,NULL,NULL,,,,,,,
CBS Radio Inc,INF.N^A97,United_States,NULL,,NULL,NULL,,,,,,,
Old Remco Holdings LLC,RMY.N^C01,United_States,639.2667334,,NULL,NULL,-13.76811594,5.797101451,-14.49275362,-19.17808219,-2.11E-09,16.94915254,
Prime Service Inc,PRS.N^H97,United_States,NULL,,NULL,NULL,,,,,,,
XIK LLC,IK.N^B99,United_States,NULL,,NULL,NULL,,,,,,,
Interstate Hotels Corp,IHC.N^F98,United_States,NULL,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Nynex Corp,NYN.N^H97,United_States,NULL,,NULL,NULL,,,,,,,
Centel Corp,CNT.N^C93,United_States,NULL,,NULL,NULL,,,,,,,
Amvestors Financial Corp,AMV.N^L97,United_States,NULL,,NULL,NULL,,,,,,,
Best Foods Inc,BFO.N^J00,United_States,NULL,,NULL,NULL,-15.86247314,3.666666668,-30.99080784,-33.43164743,32.0779743,91.39185689,
Pinnacle Brands Inc,PNE.N^K97,United_States,NULL,,NULL,NULL,,,,,,,
Tokheim Corp,TOK.N^G00,United_States,NULL,,Energy,Energy Equipment & Services,2.000000001,-4,-2,2.083333333,-64,-63.26530612,
United Dominion Industries Ltd,UDI.N^E01,United_States,NULL,,NULL,NULL,-13.35552747,-2.359882005,-11.27129617,-9.126795776,-40.9249933,-33.42063599,
Rightchoice Managed Care Inc,RIT.N^A02,United_States,NULL,,NULL,NULL,33.75796178,12.10191083,29.93630573,15.90909091,254.7770701,173.0392157,
Cray Research Inc,CYR.N^G96,United_States,NULL,,NULL,NULL,,,,,,,
Varity Corp,VAT.N^I96,United_States,NULL,,NULL,NULL,,,,,,,
Allianz Asset Management of America LP,PA.N^L97,United_States,NULL,,NULL,NULL,,,,,,,
Florida Progress Corp,FPC.N^K00,United_States,NULL,,Utilities,Electric Utilities,3.437212763,-3.846153845,-5.440913127,-1.658549653,26.33347261,33.60267827,
Hudson Foods Inc,HFI.N^A98,United_States,NULL,,NULL,NULL,,,,,,,
Panenergy Corp,PEL.N^F97,United_States,NULL,,NULL,NULL,,,,,,,
Service Merchandise Company Inc,SME.N^L99,United_States,NULL,,Consumer Discretionary,Specialty Retail,12.5,1.07E-09,12.5,12.5,12.5,,
Irt Property Co,IRT.N^B03,United_States,NULL,,NULL,NULL,-5.094512888,-9.848484848,-6.577411124,3.628417913,4.685931827,12.05633786,
Chaparral Steel Investments Inc,CSM.N^L97,United_States,NULL,,NULL,NULL,,,,,,,
Paragon Group Inc,PAO.N^D97,United_States,NULL,,NULL,NULL,,,,,,,
HomeUSA Inc,HSH.N^H98,United_States,NULL,,NULL,NULL,,,,,,,
CBS Radio Stations Inc,AFM.N^F98,United_States,NULL,,NULL,NULL,,,,,,,
Citigroup Global Markets Holdings Inc,CXB.N^A01,United_States,NULL,,Financials,Diversified Financial Services,88.61067276,38.51851852,71.71877184,23.96809732,71.84835238,0.075460905,
Christiana Companies Inc,CST.N^B99,United_States,NULL,,NULL,NULL,,,,,,,
Homestead Village Inc,HSD.N^F00,United_States,NULL,,NULL,NULL,18.60465116,-6.976744186,-11.62790698,-5.000000001,55.81395349,76.31578947,
Craig Corp,CRG.N^L01,United_States,NULL,,NULL,NULL,-15.85510757,0.999365534,-1.129751397,-2.108049807,-19.51912118,-18.59949787,
Sheepdog in Liquidation 1 Inc,BAR.N^D99,United_States,NULL,,NULL,NULL,,,,,,,
Legend Properties Inc,VMG.N^A97,United_States,NULL,,NULL,NULL,,,,,,,
TNP Enterprises Inc,TNP.N^D00,United_States,NULL,,Utilities,Electric Utilities,12.33974359,5.76923077,11.37820513,5.303030303,12.66025641,1.151079136,
Nuveen New Jersey Quality Income Municipal,NUJ.N^A95,United_States,NULL,,NULL,NULL,,,,,,,
Columbia Energy Group,CG.N^K00,United_States,NULL,,Utilities,Gas Utilities,-4.627766598,3.319919519,-8.752515085,-11.68451801,16.4769562,27.64949775,
Sbarro Inc,SBA.N^I99,United_States,NULL,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,
Schroder Asian Growth Fund Inc,SHF.N^C98,United_States,NULL,,NULL,NULL,,,,,,,
Frederick's of Hollywood Inc,FHO.N^J93,United_States,NULL,,NULL,NULL,,,,,,,
Clarent Hospital Corp,PLS.N^E00,United_States,NULL,,NULL,NULL,-66.66666667,-45.83333333,-62.5,-30.76923077,-87.5,-66.66666667,
Depuy Orthopaedics Inc,DPU.N^J98,United_States,NULL,,NULL,NULL,,,,,,,
American Government Term Trust,AGT.N^L95,United_States,NULL,,NULL,NULL,,,,,,,
Chris Craft Industries Inc,CCN.N^G01,United_States,NULL,,Consumer Discretionary,Media,-2.727546881,8.619091754,-0.648748836,-8.532423205,1.568096286,2.231320789,
Health Images Inc,HII.N^C97,United_States,NULL,,NULL,NULL,,,,,,,
Equitable Resources Capital Trust I,ERE.N^D03,United_States,NULL,,NULL,NULL,-1.894535973,-2.93E-11,-5.840751448,-5.840751448,20.21876915,27.6760074,
Pakistan Investment Fund Inc,PKF.N^F01,United_States,NULL,,NULL,NULL,66.23179398,12.5,66.23179398,47.76159465,25.33583271,-24.60176859,
WYNN International Inc,WN.N^G00,United_States,NULL,,NULL,NULL,-7.084980527,1.255230126,-10.8688501,-11.97378171,53.87736257,72.64150943,
Nuveen Pennsylvania Quality Income Mu Fd,NUP.N^A95,United_States,NULL,,NULL,NULL,,,,,,,
Coach USA Inc,CUI.N^G99,United_States,NULL,,NULL,NULL,,,,,,,
Hyperion 1997 Term Trust,HTA.N^K97,United_States,NULL,,NULL,NULL,,,,,,,
PlainsCapital Corp,PCB.N^B10,United_States,NULL,,Financials,Banks,,,,,,,
Rexham Corp,RXH.N^K87,United_States,NULL,,NULL,NULL,,,,,,,
Reinsurance Group of America Inc,RGAa.N^I99,United_States,8050.895587,,Financials,Insurance,,,,,,,
Blackrock Muniyield California Quality Fund Inc,MIC.N^B02,United_States,516.7738693,,NULL,NULL,0.4289214,0.138095012,-5.661854624,-5.79195124,15.63799542,22.5781946,
Physicians Resource Group Inc,PRG.N^K98,United_States,NULL,,Health Care,Health Care Providers & Services,,,,,,,
Crss Inc,CRX.N^F95,United_States,NULL,,NULL,NULL,,,,,,,
Zurich Reinsurance Centre Holdings LLC,ZRC.N^I97,United_States,NULL,,NULL,NULL,,,,,,,
Metropolitan Financial Corp,MFC.N^A95,United_States,NULL,,Financials,Thrifts & Mortgage Finance,,,,,,,
Minolta Qms Inc,MQC.N^K00,United_States,NULL,,NULL,NULL,8.771929821,-12.28070175,12.28070175,28,66.66666665,48.43749999,
Fred Meyer Inc,FMY.N^E99,United_States,NULL,,NULL,NULL,,,,,,,
Keycorp,KEY.N^C94,United_States,NULL,,NULL,NULL,,,,,,,
Perry Drug Stores Inc,PDS.N^C95,United_States,NULL,,NULL,NULL,,,,,,,
El Paso CGP Company LLC,CGP.N^A01,United_States,NULL,,Energy,"Oil, Gas & Consumable Fuels",15.72101368,-1.726844584,16.1927026,18.2344274,122.7632131,91.71876384,
Yankee Energy System Inc,YES.N^C00,United_States,NULL,,NULL,NULL,5.812220567,1.490312966,5.812220567,4.258443465,5.812220567,,
Tcby Enterprises Inc,TBY.N^F00,United_States,NULL,,NULL,NULL,31.42857143,2.857142858,27.14285714,23.61111111,14.28571429,-10.11235955,
Whg Resorts & Casinos Inc,WHG.N^A98,United_States,NULL,,NULL,NULL,,,,,,,
Wyndham Hotel Corp,WYN.N^A98,United_States,NULL,,NULL,NULL,,,,,,,
US Airways Group Inc,U.N^H02,United_States,4416.741252,,Industrials,Airlines,1.598173516,3.424657535,-29.45205479,-31.78807947,48.17351598,110.0323625,
American Industrial Properties REIT Inc,IND.N^E01,United_States,NULL,,NULL,NULL,-0.703396996,-8.247422681,-9.634837477,-1.512126238,19.43787604,32.17247964,
HF Ahmanson & Co,AHM.N^J98,United_States,NULL,,NULL,NULL,,,,,,,
Ackerley Group Inc,AK.N^F02,United_States,NULL,,Consumer Discretionary,Media,10.66523578,20.5479452,4.566210042,-13.25757576,-34.14961177,-37.02517458,
Zero Corp,ZRO.N^G98,United_States,NULL,,NULL,NULL,,,,,,,
Athlone Industries Inc,ATH.N^K93,United_States,NULL,,NULL,NULL,,,,,,,
Usf&G Corp,FG.N^D98,United_States,NULL,,NULL,NULL,,,,,,,
Iowa Illinois Gas And Electric Co,IWG.N^G95,United_States,NULL,,NULL,NULL,,,,,,,
James Hardie Nv,JHX.N^C01,United_States,NULL,,NULL,NULL,,,,,,,
Conectiv LLC,CIVa.N^H02,United_States,NULL,,Utilities,Electric Utilities,-40,-13.42281879,-33.79310345,-23.52846832,-60.4538167,-40.26878565,
AVINTIV Specialty Materials Inc,PGI.N^E02,United_States,NULL,,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-26.17864639,6.96951205,-14.9606956,-20.50136271,-68.627599,-63.10835181,
Public Service Company of North Carolina Inc,PGS.N^B00,United_States,NULL,,Utilities,Gas Utilities,2.564102563,0.986193294,2.564102563,1.562499999,2.564102563,,
Dynegy Power LLC,ENG.N^F97,United_States,NULL,,NULL,NULL,,,,,,,
Life Re Corp,LRE.N^L98,United_States,NULL,,NULL,NULL,,,,,,,
Orion Capital Corp,OC.N^K99,United_States,NULL,,NULL,NULL,3.492884864,3.492884864,3.492884864,,3.492884864,,
Turner Construction Co,TUR.N^I99,United_States,NULL,,NULL,NULL,,,,,,,
FirstAmerica Automotive Inc,FAA.N^D00,United_States,NULL,,NULL,NULL,,,,,,,
Cattlesale Co,DPT.N^H98,United_States,NULL,,NULL,NULL,,,,,,,
Computervision R&D Inc,CVN.N^A98,United_States,NULL,,NULL,NULL,,,,,,,
Hospitality Investment Trust Inc,HOS.N^K97,United_States,NULL,,NULL,NULL,,,,,,,
Mmi Cos Inc,MMI.N^D00,United_States,NULL,,NULL,NULL,20.96434938,-44.6969697,17.90196079,113.1925866,21.72994653,3.246753247,
Zeigler Coal Holding Co,ZEI.N^I98,United_States,NULL,,NULL,NULL,,,,,,,
Union Pacific Resource Group Inc,UPR.N^G00,United_States,NULL,,NULL,NULL,-4.914702344,-1.219512196,-34.30932123,-33.4983252,47.03946712,123.8361209,
Caremark International LLC,CK.N^I96,United_States,NULL,,NULL,NULL,,,,,,,
ArgentiNA Fund Inc,AF.N^L01,United_States,NULL,,NULL,NULL,19.35,8.750000002,30.25833334,19.77777778,6.530487186,-18.2159909,
