Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Trinity Ltd,0891.HK,Hong_Kong,125.7497203,0.11363779,Consumer Discretionary,Specialty Retail,,,,,,,-3.44827586,-3.448275861
CSI Properties Ltd,0497.HK,Hong_Kong,529.0965012,0.803869443,Real Estate,Real Estate Management & Development,194.2608392,2,267.826049,260.6137736,-22.34783409,-78.88888889,49.09090909,46.42857143
Singamas Container Holdings Ltd,0716.HK,Hong_Kong,410.1846656,1.19003283,Industrials,Machinery,-2.564102562,33.33333334,-5.128205125,-28.84615384,-17.94871795,-13.51351352,59.03614458,59.03614458
Cross-Harbour Holdings Ltd,0032.HK,Hong_Kong,560.6279424,0.163790794,Consumer Discretionary,Diversified Consumer Services,-21.94825299,-2.521008405,-10.30517471,-7.985480946,-37.37793409,-30.18318983,10.142727,5.975164355
Theme International Holdings Ltd,0990.HK,Hong_Kong,157.5957822,0.133755574,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-25.60386474,1.449275362,-23.1884058,-24.28571429,-55.55555556,-42.13836478,7.87037037,-27.1875
Hidili Industry International Development Ltd,1393.HK,Hong_Kong,85.44249119,0.298609665,Energy,"Oil, Gas & Consumable Fuels",,,,,,,66.66666667,66.66666667
Ka Shui International Holdings Ltd,0822.HK,Hong_Kong,68.94711101,0.036676567,Industrials,Machinery,,,,,,,5.263157894,1.694915254
Haier Healthwise Holdings Ltd,0348.HK,Hong_Kong,119.4062391,0.13234088,Consumer Discretionary,Leisure Products,104.9428215,-2.380952381,85.65408535,90.18223378,94.99355355,5.030575104,-36.94779116,-31.73913043
Cinderella Media Group Ltd,0550.HK,Hong_Kong,159.3784746,0.425524056,Consumer Discretionary,Media,,,,,-51.35135135,-51.35135135,37.8600823,32.93650793
Xinyi Automobile Glass Hong Kong Enterprises Ltd,8328.HK,Hong_Kong,102.7343975,0.172313074,Consumer Discretionary,Auto Components,,,,,,,5.714285715,5.714285714
Dafeng Port Heshun Technology Co Ltd,8310.HK,Hong_Kong,203.6062666,0.056103911,Industrials,Marine,,,,,,,-4.65116279,-1.599999999
ITC Properties Group Ltd,0199.HK,Hong_Kong,346.7854985,0.202805927,Real Estate,Real Estate Management & Development,174.6478873,2.816901409,167.6056338,160.2739726,-36.61971831,-76.31578947,13.8953168,-3.627039626
MelcoLot Ltd,8198.HK,Hong_Kong,113.1982074,0.025862648,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-23.28767123,-31.70731707
Carrianna Group Holdings Co Ltd,0126.HK,Hong_Kong,128.9709209,0.055124328,Consumer Discretionary,"Hotels, Restaurants & Leisure",181.8181818,75,350,157.1428571,-9.090909094,-79.7979798,8.108108109,2.564102565
Uni-Bio Science Group Ltd,0690.HK,Hong_Kong,89.13633382,0.055888081,Health Care,Biotechnology,,,,,,,-15.625,-16.66666666
PYI Corp Ltd,0498.HK,Hong_Kong,100.267358,0.039685959,Industrials,Construction & Engineering,-12.7914861,1.31433E-09,-6.379095375,-6.379095377,-57.46884734,-54.57088048,6.918238997,6.250000003
Billion Industrial Holdings Ltd,2299.HK,Hong_Kong,1506.108812,0.11097309,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,12.16494846,11.02040817
Feiyu Technology International Co Ltd,1022.HK,Hong_Kong,233.9408985,0.133337781,Information Technology,Software,,,,,,,-10,-12.68656717
China Datang Corp Renewable Power Co Ltd,1798.HK,Hong_Kong,738.7980907,0.121760974,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,8.219178083,8.219178084
Carpenter Tan Holdings Ltd,0837.HK,Hong_Kong,136.2853249,0.124460387,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,10.12987013,6.000000003
Tianli Holdings Group Ltd,0117.HK,Hong_Kong,156.0156923,0.056911607,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-16.27178454,-14.74945335
Minmetals Land Ltd,0230.HK,Hong_Kong,408.4979689,0.346570888,Real Estate,Real Estate Management & Development,-22.95081967,9.836065574,-19.67213115,-26.86567164,-56.55737705,-45.91836735,-3.061224491,-4.040404041
Founder Holdings Ltd,0418.HK,Hong_Kong,92.51477282,0.56153797,Information Technology,Software,234.7826087,113.0434783,289.1304348,82.65306123,-5.434782603,-75.69832402,51.89873418,55.84415585
Melbourne Enterprises Ltd,0158.HK,Hong_Kong,580.1769138,0.018454447,Real Estate,Real Estate Management & Development,-19.76252319,-4.285714285,-12.97773655,-9.081217292,-18.21353715,-6.01662195,0.760018859,6.998664887
Binhai Investment Co Ltd,2886.HK,Hong_Kong,268.7573775,0.019641988,Utilities,Gas Utilities,-6.299212597,,,,1.574803154,1.574803154,-17.97235023,-11
China Parenting Network Holdings Ltd,8361.HK,Hong_Kong,304.4993792,0.023434262,Information Technology,Internet Software & Services,,,,,,,20.94240838,18.46153846
Tsui Wah Holdings Ltd,1314.HK,Hong_Kong,221.3603164,0.101952369,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-5.490528698,-5.490528699
Trigiant Group Ltd,1300.HK,Hong_Kong,247.2556507,0.144448559,Information Technology,Communications Equipment,,,,,,,2.500000003,2.500000003
AUSupreme International Holdings Ltd,2031.HK,Hong_Kong,40.96569806,0.043802071,Consumer Discretionary,Distributors,,,,,,,-14.14141414,-5.555555556
Hong Kong Aircraft Engineering Co Ltd,0044.HK,Hong_Kong,1111.997249,0.334697599,Industrials,Transportation Infrastructure,-6.766917294,-3.007518797,-13.53383459,-10.85271318,8.043465782,24.95461695,-3.2279489,2.29386059
Varitronix International Ltd,0710.HK,Hong_Kong,348.730194,0.280565783,Information Technology,Semiconductors & Semiconductor Equipment,17.2055628,6.844850063,15.26292916,7.878787878,-49.67993621,-56.34323702,19.8051948,9.82142857
Smart-Core Holdings Ltd,2166.HK,Hong_Kong,115.0252541,0.081656638,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,1.704545452,-4.787234045
China Investment and Finance Group Ltd,1226.HK,Hong_Kong,76.8910396,0.109882419,Financials,Capital Markets,,,,,,,-1.851851854,3.921568626
China Digital Video Holdings Ltd,8280.HK,Hong_Kong,106.7742806,0.020507984,Consumer Discretionary,Media,,,,,,,3.076923074,8.064516126
AVIC International Holdings Ltd,0161.HK,Hong_Kong,617.4847927,0.282747435,Information Technology,"Electronic Equipment, Instruments & Components",8.196721308,-4.918032788,9.83606557,15.51724138,-32.18154104,-38.25483587,-5.720823798,-4.408352668
China Renewable Energy Investment Ltd,0987.HK,Hong_Kong,78.73853657,0.01451988,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,13.04347826,-17.46031746
SIM Technology Group Ltd,2000.HK,Hong_Kong,124.9213579,0.772704656,Information Technology,Communications Equipment,,,,,,,18.75000001,16.92307693
Huiyin Smart Community Co Ltd,1280.HK,Hong_Kong,130.3354895,0.118046106,Consumer Discretionary,Specialty Retail,,,,,,,-22.36842105,-15.71428571
Ching Lee Holdings Ltd,8318.HK,Hong_Kong,57.19132748,0.557646442,Industrials,Construction & Engineering,,,,,,,28.98550724,32.83582089
Bamboos Health Care Holdings Ltd,8216.HK,Hong_Kong,100.2454729,0.108943917,Health Care,Health Care Providers & Services,,,,,,,34.99951867,48.0964869
Synertone Communication Corp,1613.HK,Hong_Kong,65.44493301,0.216919823,Information Technology,Communications Equipment,,,,,,,-14.12429379,-19.14893617
Kader Holdings Co Ltd,0180.HK,Hong_Kong,89.183672,0.014345123,Consumer Discretionary,Leisure Products,135.5769231,9.615384615,193.2692308,167.5438596,0.480769228,-65.73770492,-5.194805194,-8.750000001
Safety Godown Co Ltd,0237.HK,Hong_Kong,328.7433464,0.059538266,Real Estate,Real Estate Management & Development,-1.015573195,-1.714285713,-2.180095863,-0.473934745,-0.614012578,1.600986321,2.289802822,2.612823253
Yee Hop Holdings Ltd,1662.HK,Hong_Kong,86.10829081,0.032167451,Industrials,Construction & Engineering,,,,,,,30.09708738,32.67326733
Tianyun International Holdings Ltd,6836.HK,Hong_Kong,113.0609313,0.640494227,Consumer Staples,Food Products,,,,,,,12.5,15.38461538
China Huirong Financial Holdings Ltd,1290.HK,Hong_Kong,130.4456592,0.015774126,Financials,Consumer Finance,,,,,,,13.79310344,7.608695649
U-Right International Holdings Ltd,0627.HK,Hong_Kong,107.0133263,0.098304344,Industrials,Trading Companies & Distributors,,,,,-2.439024388,-2.439024388,2.52816E-09,1.612903226
Royale Furniture Holdings Ltd,1198.HK,Hong_Kong,112.1623883,0.131463646,Consumer Discretionary,Household Durables,,,,,,,15.11627907,5.319148935
Chinese Food and Beverage Group Ltd,8272.HK,Hong_Kong,12.2228534,0.346115775,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-72.44695599,-73.13432836
Asia Investment Finance Group Ltd,0033.HK,Hong_Kong,107.1544947,0.584979596,Consumer Discretionary,Distributors,,,,,,,-33.08270677,-31.53846154
Union Asia Enterprise Holdings Ltd,8173.HK,Hong_Kong,11.85085782,0,Industrials,Trading Companies & Distributors,,,,,,,-93.57142857,-92.05882353
China Ludao Technology Co Ltd,2023.HK,Hong_Kong,92.53428267,0.048642032,Consumer Staples,Household Products,,,,,,,-16.20111732,-14.77272727
FDB Holdings Ltd,8248.HK,Hong_Kong,51.45934275,0.032643228,Industrials,Construction & Engineering,,,,,,,32.11382113,35.41666666
Maxnerva Technology Services Ltd,1037.HK,Hong_Kong,177.0306843,0.195757694,Information Technology,"Electronic Equipment, Instruments & Components",89.79591836,2.040816323,112.244898,108,35.86575092,-35.98632889,-17.78656126,-20.61068702
China XLX Fertiliser Ltd,1866.HK,Hong_Kong,263.5706755,0.087030523,Materials,Chemicals,,,,,,,-1.913875597,-17.33870968
Xinte Energy Co Ltd,1799.HK,Hong_Kong,973.7032251,0.005197742,Industrials,Construction & Engineering,,,,,,,39.42307692,16
D&G Technology Holding Co Ltd,1301.HK,Hong_Kong,85.29278875,0.152707449,Industrials,Machinery,,,,,,,-6.140350878,0.943396227
Guangdong Land Holdings Ltd,0124.HK,Hong_Kong,387.1409292,0.108608094,Real Estate,Real Estate Management & Development,-23.07692307,2.564102565,-19.23076923,-21.25,-29.74792692,-13.02124286,8.641975308,2.325581397
Great China Holdings Ltd,0141.HK,Hong_Kong,85.58307095,0.109901288,Consumer Staples,Food & Staples Retailing,1.35135135,-2.702702703,2.702702701,5.555555554,-27.02702703,-28.94736842,-45.36082474,-24.55516014
Coastal Greenland Ltd,1124.HK,Hong_Kong,127.4983878,0.04033366,Real Estate,Real Estate Management & Development,31.34328358,-16.41791045,1.492537317,21.42857143,-43.28358209,-44.11764706,4.867256637,3.043478262
Wang Tai Holdings Ltd,1400.HK,Hong_Kong,44.02447018,0.214092963,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-50.88888889,-45.43209877
Guodian Technology & Environment Group Corp Ltd,1296.HK,Hong_Kong,413.2014323,0.089723958,Industrials,Electrical Equipment,,,,,,,-10.16949152,-11.66666667
Chen Hsong Holdings Ltd,0057.HK,Hong_Kong,167.8110021,0.024189094,Industrials,Machinery,-2.571360029,7.006369427,8.470552502,1.368313945,-16.79594064,-23.29341242,10.94414893,8.632812495
China Healthcare Enterprise Group Ltd,1143.HK,Hong_Kong,61.7996356,0.044526756,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-25.38461538,-20.49180328
China Metal International Holdings Inc,0319.HK,Hong_Kong,309.0400962,0.230339685,Industrials,Machinery,,,,,,,-11.39705882,-5.118110239
Sunrise China Technology Group Ltd,8226.HK,Hong_Kong,48.31417418,0.128500964,Industrials,Commercial Services & Supplies,,,,,,,-1.690673675,4.328264672
C.banner International Holdings Ltd,1028.HK,Hong_Kong,790.4445987,0.241401108,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,48,47.26368159
Lerado Financial Group Co Ltd,1225.HK,Hong_Kong,115.4899089,0.298762367,Consumer Discretionary,Leisure Products,6.520416345,5.051169223,-2.295066387,-6.993006993,-24.47223036,-22.69810045,-33.85683848,-33.85683848
Changshouhua Food Co Ltd,1006.HK,Hong_Kong,292.760575,0.165530131,Consumer Staples,Food Products,,,,,,,0.506329114,-0.501253134
China Mining Resources Group Ltd,0340.HK,Hong_Kong,280.6051124,0.078836411,Consumer Staples,Food Products,142.8571429,25,185.7142857,128.5714286,32.14285714,-53.75,-11.53846154,-12.38095238
Get Nice Holdings Ltd,0064.HK,Hong_Kong,279.5275146,0.207568597,Financials,Diversified Financial Services,,,,,,,3.703703704,3.703703703
China Chuanglian Education Group Ltd,2371.HK,Hong_Kong,80.12415343,0.093781506,Consumer Discretionary,Diversified Consumer Services,,,,,,,-18.29268293,-20.23809524
TPV Technology Ltd,0903.HK,Hong_Kong,639.3515666,0.954913292,Information Technology,"Technology Hardware, Storage & Peripherals",-0.869565216,-6.95652174,-9.565217391,-2.803738316,-27.98912083,-20.37258554,44.21768707,52.51798561
Century City International Holdings Ltd,0355.HK,Hong_Kong,251.2700873,0.182959951,Consumer Discretionary,"Hotels, Restaurants & Leisure",85.18518518,-5.555555556,303.7037037,327.4509804,-45.55555555,-86.51376147,17.30769231,12.96296296
AP Rentals Holdings Ltd,1496.HK,Hong_Kong,50.52371834,0.017503407,Industrials,Trading Companies & Distributors,,,,,,,-8.480000004,-6.612244901
Emperor International Holdings Ltd,0163.HK,Hong_Kong,1134.782278,0.93543063,Real Estate,Real Estate Management & Development,26.02739726,2.739726027,46.57534246,42.66666666,-22.11941135,-46.86651429,39.79177247,35.9301213
A8 New Media Group Ltd,0800.HK,Hong_Kong,192.0312585,0.654574198,Information Technology,Software,,,,,,,12.5,10.20408163
China MeiDong Auto Holdings Ltd,1268.HK,Hong_Kong,223.8432462,0.204200674,Consumer Discretionary,Specialty Retail,,,,,,,72.04301076,66.66666667
Hengxing Gold Holding Co Ltd,2303.HK,Hong_Kong,318.600676,0.020853583,Materials,Metals & Mining,,,,,,,7.630522091,21.26696833
E Lighting Group Holdings Ltd,8222.HK,Hong_Kong,17.3901109,0.035387642,Consumer Discretionary,Specialty Retail,,,,,,,-25.92592593,-20
Culture Landmark Investment Ltd,0674.HK,Hong_Kong,42.24735748,0.007004076,Industrials,Commercial Services & Supplies,512.0218579,7.103825138,593.989071,547.9591837,50.27322405,-78.34645669,-32.22222222,-22.78481013
China Financial Services Holdings Ltd,0605.HK,Hong_Kong,365.4480301,0.270170614,Financials,Consumer Finance,32.20338983,-3.389830508,55.93220339,61.40350877,-59.3220339,-73.91304348,19.35483871,15.625
China Greenland Rundong Auto Group Ltd,1365.HK,Hong_Kong,491.4294028,0.128527604,Consumer Discretionary,Specialty Retail,,,,,,,18.82352941,26.25
Kingmaker Footwear Holdings Ltd,1170.HK,Hong_Kong,198.8123266,0.072913774,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",16.76462758,5.084745763,8.922227217,3.651796867,43.90132805,32.11383179,22.36055721,11.77166283
China New City Commercial Development Ltd,1321.HK,Hong_Kong,321.3012376,0.149829386,Real Estate,Real Estate Management & Development,,,,,,,-36,-34.24657534
Wai Chun Mining Industry Group Co Ltd,0660.HK,Hong_Kong,177.7439958,0.018304791,Consumer Staples,Food Products,-25.2173913,-1.739130435,-9.565217391,-7.964601769,-34.7826087,-27.88461538,-5.555555556,-4.86078E-10
Henderson Investment Ltd,0097.HK,Hong_Kong,262.5047384,0.078881477,Consumer Discretionary,Multiline Retail,36.40489891,3.386252746,40.73521316,36.12565445,26.74869483,-9.938179662,3.076923074,4.687499998
Cinda International Holdings Ltd,0111.HK,Hong_Kong,80.75948643,0.05504107,Financials,Capital Markets,,,,,-7.952058058,-7.952058058,-3.92156863,-11.71171171
Fortunet e-Commerce Group Ltd,1039.HK,Hong_Kong,302.257843,0.523808018,Consumer Discretionary,Auto Components,,,,,,,29,-24.11764706
China Kingstone Mining Holdings Ltd,1380.HK,Hong_Kong,10.19140685,0.02676913,Materials,Metals & Mining,,,,,,,-50.58823529,-46.66666667
Shougang Concord Grand Group Ltd,0730.HK,Hong_Kong,85.17057568,0.020521883,Financials,Consumer Finance,-23.75,-6.249999999,-7.499999998,-1.333333332,-30,-24.32432432,-0.799999999,-2.745098038
Regent Pacific Group Ltd,0575.HK,Hong_Kong,94.449289,1.347959083,Health Care,Pharmaceuticals,72.26212007,-1.64465E-09,70.50434333,70.50434333,-77.52262429,-86.81712426,53.84615385,-37.5
Wang On Group Ltd,1222.HK,Hong_Kong,173.5961844,0.054195574,Real Estate,Real Estate Management & Development,385.7142857,24.28571429,492.8571429,377.0114943,66.24733356,-71.95828109,2.941176471,2.941176471
PPS International Holdings Ltd,8201.HK,Hong_Kong,17.70423513,0.004739772,Industrials,Commercial Services & Supplies,,,,,,,-54.60615849,-44.46966961
China Trends Holdings Ltd,8171.HK,Hong_Kong,93.32594668,0.092088971,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-2.96252E-09,-15
Orient Securities International Holdings Ltd,8001.HK,Hong_Kong,36.13463738,0.051411453,Financials,Capital Markets,,,,,,,-29.7029703,-18.3908046
China Development Bank Financial Leasing Co Ltd,1606.HK,Hong_Kong,3265.841201,0.014226774,Financials,Diversified Financial Services,,,,,,,4.145077717,5.235602092
Roadshow Holdings Ltd,0888.HK,Hong_Kong,114.1267641,0.373032886,Consumer Discretionary,Media,,,,,,,61.81818181,71.15384615
NNK Group Ltd,3773.HK,Hong_Kong,49.06887378,0.043943146,Information Technology,Internet Software & Services,,,,,,,8.82849E-10,-6.122448979
Asia Standard International Group Ltd,0129.HK,Hong_Kong,325.796754,0.1803192,Real Estate,Real Estate Management & Development,-21.68868936,-3.448275863,-28.64969475,-26.10146956,-78.66720841,-70.10133101,18.51851853,13.60946746
China Ground Source Energy Industry Group Ltd,8128.HK,Hong_Kong,66.19752963,0.060861462,Industrials,Commercial Services & Supplies,,,,,,,-18.63636364,-21.49122807
China Billion Resources Ltd,0274.HK,Hong_Kong,69.90120676,0.146461611,Consumer Staples,Personal Products,,,,,-1.941747573,-1.941747573,-16.21621622,-11.42857143
New Ray Medicine International Holding Ltd,6108.HK,Hong_Kong,156.283741,2.84870161,Health Care,Health Care Providers & Services,,,,,,,83.28864522,92.22955474
CGN Mining Co Ltd,1164.HK,Hong_Kong,576.8566873,0.129152537,Industrials,Trading Companies & Distributors,,,,,,,7.936507935,7.936507935
C&D International Investment Group Ltd,1908.HK,Hong_Kong,235.5216128,0.220183085,Real Estate,Real Estate Management & Development,,,,,,,11.74934726,-6.550218339
Luks Group Vietnam Holdings Co Ltd,0366.HK,Hong_Kong,176.7092207,0.017978734,Materials,Construction Materials,58.62068965,49.42528735,37.93103448,-7.692307691,-20.68965517,-42.5,-1.09090909,-0.729927005
China Digital Culture Group Ltd,8175.HK,Hong_Kong,111.6333684,0.429566401,Information Technology,Internet Software & Services,,,,,,,6.976744187,4.545454547
KPa-BM Holdings Ltd,8141.HK,Hong_Kong,47.80937938,0.073794003,Industrials,Construction & Engineering,,,,,,,25.25252525,30.52631579
Glorious Sun Enterprises Ltd,0393.HK,Hong_Kong,199.4709095,0.090053061,Consumer Discretionary,Specialty Retail,-20.38676905,16.81415929,-21.28129974,-32.61202175,-57.13726169,-45.54948422,-1.941747573,4.123711341
Courage Marine Group Ltd,1145.HK,Hong_Kong,136.5701562,0.381016163,Industrials,Marine,,,,,,,44.30641821,51.52173913
China Rare Earth Holdings Ltd,0769.HK,Hong_Kong,168.5347656,0.143045804,Materials,Metals & Mining,43.20987655,-18.51851852,18.51851852,45.45454546,57.69137253,33.05209557,-3.09659E-09,-9.677419359
UMP Healthcare Holdings Ltd,0722.HK,Hong_Kong,336.7425362,2.530424542,Health Care,Health Care Providers & Services,,,,,,,185.8587361,166.6592687
